"uid","namedLocation","domainID","siteID","plotID","trapID","weighDate","setDate","collectDate","ovenStartDate","ovenEndDate","fieldSampleID","massSampleID","samplingProtocolVersion","functionalGroup","dryMass","qaDryMass","remarks","measuredBy"
"f259e814-350d-4c51-80dd-e34101ec3af4","UNDE_058.basePlot.ltr","D05","UNDE","UNDE_058","UNDE_058_300","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE058300.20160926","NEON.LTR.UNDE058300.20160926.SDS","NEON.DOC.001710vE","Seeds",0.29,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"dd8bbfc8-3ade-416b-aaff-918deb2d0c67","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","UNDE_049_584","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE049584.20160926","NEON.LTR.UNDE049584.20160926.FLR","NEON.DOC.001710vE","Flowers",0,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"79021296-6c27-4e48-9438-a6a3aad9fa62","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","UNDE_049_584","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE049584.20160926","NEON.LTR.UNDE049584.20160926.SDS","NEON.DOC.001710vE","Seeds",0,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"902cc2d7-a5a7-4d7e-a814-e7b0309bcbce","UNDE_058.basePlot.ltr","D05","UNDE","UNDE_058","UNDE_058_300","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE058300.20160926","NEON.LTR.UNDE058300.20160926.NDL","NEON.DOC.001710vE","Needles",0,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"6a5cfa75-d1f6-465a-a40d-463077b70a9b","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","UNDE_049_584","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE049584.20160926","NEON.LTR.UNDE049584.20160926.WDY","NEON.DOC.001710vE","Woody material",0,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"242b5155-0f7d-4843-8a9a-c19a7582d1f1","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","UNDE_049_584","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE049584.20160926","NEON.LTR.UNDE049584.20160926.OTH","NEON.DOC.001710vE","Other",0.04,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"526d1e18-d5bb-4070-b8ed-37a145c1c1e3","UNDE_049.basePlot.ltr","D05","UNDE","UNDE_049","UNDE_049_584","2016-10-03","2016-09-12","2016-09-26","2016-09-27T21:10Z","2016-10-03T18:00Z","NEON.LTR.UNDE049584.20160926","NEON.LTR.UNDE049584.20160926.NDL","NEON.DOC.001710vE","Needles",1.23,"N","","eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"a4c61567-10ca-4d76-9199-2672d338859d","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"59261ccc-435b-41c0-a50a-2c2a78ca110e","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"88c3bee3-0530-4261-99e8-26eea7eb05bf","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.WDY","NEON.DOC.001710vE","Woody material",0.08,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"f2c7fe80-64b7-4bc5-8b93-b3566bab4017","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.WDY","NEON.DOC.001710vE","Woody material",0.08,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"11d59e18-da86-4e63-9101-9fc794945d9a","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",0.005,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"b4ec8578-b914-497c-95b4-748ae75c3cfc","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.LVS","NEON.DOC.001710vE","Leaves",59.99,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9c3df0c6-2b17-4ebc-af0a-9ea1092c5bfa","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"2dacb6f8-58f7-48b0-ad6f-a1747842c19f","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.WDY","NEON.DOC.001710vE","Woody material",0.08,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"2c544f99-d38e-4dc6-a256-1ac23381c760","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.SDS","NEON.DOC.001710vE","Seeds",0.09,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"ad63c819-cb88-4788-8ce5-a1835e4af139","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.OTH","NEON.DOC.001710vE","Other",0.12,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"8cb17a48-83a1-474d-9bfc-f4c43cd98b2e","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.WDY","NEON.DOC.001710vE","Woody material",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"fd3d5c66-c1ef-4fa5-bd59-513b24875003","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.SDS","NEON.DOC.001710vE","Seeds",0.005,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"8a6beb55-a00b-460f-8e0f-460ea5822305","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.NDL","NEON.DOC.001710vE","Needles",0.12,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9a5a46bd-77da-4305-92ea-2fd5a00b8f86","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.SDS","NEON.DOC.001710vE","Seeds",0.09,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"95cf1ab2-745d-4c6a-813b-da688929d306","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.FLR","NEON.DOC.001710vE","Flowers",0.17,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"bce26654-25fd-47a1-a9b0-2d5bd887d369","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_363","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065363.20161010","NEON.LTR.UNDE065363.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",5.57,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"03e28445-2172-4a4d-bab4-9aee5494ba15","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.LVS","NEON.DOC.001710vE","Leaves",85.43,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"19ca6b8a-8106-4c9e-9aef-8243e231f18a","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.NDL","NEON.DOC.001710vE","Needles",0.005,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9cf91794-4256-49ff-9eb5-e7f0bb79921c","UNDE_065.basePlot.ltr","D05","UNDE","UNDE_065","UNDE_065_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE065010.20161010","NEON.LTR.UNDE065010.20161010.OTH","NEON.DOC.001710vE","Other",0.31,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9603cc74-11da-4815-afc7-3a0f7c00ac5c","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.OTH","NEON.DOC.001710vE","Other",0.35,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"6db3f317-9161-401b-87af-dbf1b0423a97","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"b20e2625-ed11-4685-9030-1bfaacd32620","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",0.13,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9dd5d388-ec96-4e4c-920b-fa1ed3731a4d","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.WDY","NEON.DOC.001710vE","Woody material",0.005,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"392a9a5c-b45b-4738-b441-0899883b9e76","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.OTH","NEON.DOC.001710vE","Other",0.34,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9451ce1d-7f38-4d53-b6fa-8f1470b6e400","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",11.3,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"b2356b2d-e137-4bfa-9149-6fb8d501c6f0","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"e3cd9dd2-cc2f-41c0-bddc-d655fa8820a6","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.LVS","NEON.DOC.001710vE","Leaves",55.97,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"6214c988-6a3e-481f-bda7-13d7f5137a84","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.LVS","NEON.DOC.001710vE","Leaves",26.68,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"1e4ab264-6388-4a34-932e-8c6b904f7ded","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",11.36,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"58322873-5a16-42c1-b08e-5912d9415866","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"86b3dba0-7a4d-43bd-baa9-6e2b031fba14","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9bf224d7-7438-413f-9517-00c261a7f196","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"57536a62-0145-4856-8b4c-0ccd01b6a387","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.NDL","NEON.DOC.001710vE","Needles",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"60a7a095-0f23-47e1-8b25-22591b6481b8","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.WDY","NEON.DOC.001710vE","Woody material",0.05,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"41e2da68-9ddc-434a-b430-31faf91c3f92","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.WDY","NEON.DOC.001710vE","Woody material",0.05,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"faf9401f-20c8-475d-9f72-7f33b3074858","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_828","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061828.20161010","NEON.LTR.UNDE061828.20161010.OTH","NEON.DOC.001710vE","Other",0.47,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"2d3614bd-b127-4764-96e9-c8c615ab13b3","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.WDY","NEON.DOC.001710vE","Woody material",1.07,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"12dd5405-dd68-4cbc-908e-c7b4b8c318a9","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.WDY","NEON.DOC.001710vE","Woody material",1.07,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"0555423a-640c-4b93-881f-86cfc97be6a0","UNDE_061.basePlot.ltr","D05","UNDE","UNDE_061","UNDE_061_300","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE061300.20161010","NEON.LTR.UNDE061300.20161010.LVS","NEON.DOC.001710vE","Leaves",26.89,"Y",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"085380b7-be47-4dd5-87b5-ebd851363df6","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.SDS","NEON.DOC.001710vE","Seeds",0.1,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"16fd3be8-a3be-4a6f-9684-bc9ed206c334","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"6f3cf50c-397f-460b-b2d7-47d518888683","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.OTH","NEON.DOC.001710vE","Other",0.48,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"842a27de-5986-4d35-8c4e-551e48971b85","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_413","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060413.20161010","NEON.LTR.UNDE060413.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"7f851f3a-5803-4a8e-908c-2f2e5252edf6","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.OTH","NEON.DOC.001710vE","Other",0.49,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"2b20b791-3920-473d-9e2d-e162a6476cda","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.NDL","NEON.DOC.001710vE","Needles",0.66,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"9ea92377-7d9e-439a-8c37-bb0436d5cd06","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.NDL","NEON.DOC.001710vE","Needles",0.01,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"7e8a8739-bb9b-468b-b891-39616ee75102","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.FLR","NEON.DOC.001710vE","Flowers",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"8b2b99c0-0c3e-4a6f-b7ce-d086928fcad2","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.OTH","NEON.DOC.001710vE","Other",0.34,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"c0e71a92-6b50-4b2f-8289-5fccddbac49b","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.WDY","NEON.DOC.001710vE","Woody material",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"76870357-6bd2-4d4a-afd1-b21f76074a14","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"08b3c74a-861f-4d6b-b079-07d60b0b34ed","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.SDS","NEON.DOC.001710vE","Seeds",0,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"afe018f5-c06f-47a4-899f-ed26f97a6979","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_045","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078045.20161010","NEON.LTR.UNDE078045.20161010.LVS","NEON.DOC.001710vE","Leaves",48.77,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"dc0247cd-e17e-40d8-a8e2-41595b7c34b7","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.LVS","NEON.DOC.001710vE","Leaves",41.56,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"dd0b0e65-d087-43ae-8243-16df735be97a","UNDE_078.basePlot.ltr","D05","UNDE","UNDE_078","UNDE_078_632","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE078632.20161010","NEON.LTR.UNDE078632.20161010.SDS","NEON.DOC.001710vE","Seeds",0.005,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"f4d18517-f6d2-415a-b3bc-613497ec59a6","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060010.20161010","NEON.LTR.UNDE060010.20161010.TWI","NEON.DOC.001710vE","Twigs/branches",1.68,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
"6feae89a-1c4c-4c2c-ac1e-499bea2253c1","UNDE_060.basePlot.ltr","D05","UNDE","UNDE_060","UNDE_060_010","2016-10-19","2016-09-26","2016-10-10","2016-10-17T13:30Z","2016-10-19T21:30Z","NEON.LTR.UNDE060010.20161010","NEON.LTR.UNDE060010.20161010.LVS","NEON.DOC.001710vE","Leaves",29.88,"N",NA,"eMuK013bQYWUakFyOlw8RKtvvGPXqSpz"
